event_id,domain,event_type,entity_type,entity_name,entity_variant
3e62f6e2833e70b9,construction_science,other,failure_mode,FAILURE MODE,
3e649b3d58e4d5ce,construction_science,method_evaluation,system,BEAM,
3e649b3d58e4d5ce,construction_science,method_evaluation,test_method,THERMAL ANALYSIS,
3e65c75a21e02323,construction_science,other,system,INSULATION SYSTEM,
3e678e54c5eddab0,construction_science,other,environment,RAIN,
3e678e54c5eddab0,construction_science,other,failure_mode,FAILURE MODE,
3e6bfb13fb5ead46,construction_science,other,system,INSULATION SYSTEM,
3e6dc73d51481f09,construction_science,load_event,environment,RAIN,
3e9fe682936d6709,construction_science,environmental_stress,environment,HUMIDITY,
3e9fe682936d6709,construction_science,environmental_stress,environment,TEMPERATURE,
3ea232a2c4147bd1,construction_science,other,material,POLYMER,
3ea37253ac1abbd9,construction_science,load_event,environment,RAIN,
3ea59bde72f8c943,construction_science,other,test_method,CREEP TEST,
3ea59bde72f8c943,construction_science,other,test_method,FATIGUE TEST,
3ea59bde72f8c943,construction_science,other,test_method,LOAD TEST,
3ea59bde72f8c943,construction_science,other,test_method,STRESS TEST,
3ea59bde72f8c943,construction_science,other,test_method,TENSILE TEST,
3ecac59b62ee6f94,construction_science,load_event,environment,RAIN,
3eccba33854ad28d,construction_science,environmental_stress,environment,THERMAL CYCLING,
3eccba33854ad28d,construction_science,environmental_stress,environment,THERMAL SHOCK,
3eccba33854ad28d,construction_science,environmental_stress,failure_mode,FAILURE MODE,
3eccba33854ad28d,construction_science,environmental_stress,system,STUD,
3eccba33854ad28d,construction_science,environmental_stress,test_method,THERMAL ANALYSIS,
3ed14c1c4c7e1c04,construction_science,other,failure_mode,FAILURE MODE,
3eda95df41a98528,construction_science,other,failure_mode,FAILURE MODE,
3edf81cad5405471,construction_science,environmental_stress,environment,HUMIDITY,
3edf81cad5405471,construction_science,environmental_stress,environment,TEMPERATURE,
3ee433905ef21a7c,construction_science,other,failure_mode,FAILURE MODE,
3eefbe325f01cd2b,construction_science,other,failure_mode,FAILURE MODE,
3f02856c27f91568,construction_science,other,failure_mode,FAILURE MODE,
3f02856c27f91568,construction_science,other,failure_mode,PLASTIC HINGE,
3f02a4bb8f72f650,construction_science,other,system,INSULATION SYSTEM,
3f15fb9458973b28,construction_science,environmental_stress,environment,TEMPERATURE,
3f17123a90d81fe3,construction_science,efficacy_result,environment,RAIN,
3f17123a90d81fe3,construction_science,efficacy_result,failure_mode,FAILURE MODE,
